#{"t_start": 1702543920.5373437, "env_id": null}
r,l,t
562.19,72,25162.19127
554.19,80,25162.884261
562.48,72,25163.503986
567.48,67,25164.088901
560.13,74,25164.772692
551.24,83,25165.483108
564.0,73,25166.137818
557.16,73,25166.788355
565.48,69,25167.407648
553.19,81,25168.170491
565.0,72,25168.822258
558.59,76,25169.506181
560.24,74,25170.172213
510.52,111,25171.081002
557.66,72,25171.728902
565.19,69,25172.343026
553.46,76,25172.998269
557.73,73,25178.366872
562.24,72,25179.000901
552.0,77,25179.676939
561.0,76,25180.358476
567.76,69,25180.970694
558.48,76,25181.639227
561.0,76,25182.285516
566.35,71,25182.893697
558.48,76,25183.543701
561.0,76,25184.218925
547.95,86,25184.962051
563.0,74,25185.59662
556.76,80,25186.286167
559.19,75,25186.932297
555.24,79,25187.617517
568.13,66,25188.2138
564.76,72,25188.86094
556.76,72,25189.4998
565.0,72,25190.133931
559.48,75,25190.777828
563.0,74,25191.405636
567.0,70,25192.015913
553.13,81,25192.810542
557.48,77,25193.503156
554.24,80,25194.188849
556.24,78,25194.858706
536.29,85,25195.584946
554.19,80,25196.268313
543.71,86,25202.108275
555.77,76,25202.773565
555.48,79,25203.475424
555.24,79,25204.164194
563.24,71,25204.804258
544.2,87,25205.585115
554.71,79,25206.270601
556.95,77,25206.952449
560.37,74,25207.647909
557.12,75,25208.33141
532.98,103,25209.229267
560.48,74,25209.899404
548.18,79,25210.605281
541.51,82,25211.329534
561.35,71,25212.00151
557.76,79,25212.701476
564.76,72,25213.352642
554.76,82,25214.074064
560.76,76,25214.736993
561.95,72,25215.388312
546.54,83,25216.112677
550.24,84,25216.882117
561.13,73,25217.550826
555.71,74,25218.286684
550.13,84,25219.008292
554.48,80,25224.759617
551.76,85,25225.508429
564.0,73,25226.190533
563.0,74,25226.86904
394.71,199,25228.469041
541.88,75,25229.137529
560.13,74,25229.794635
424.09,194,25231.382592
541.48,93,25232.222611
526.5,79,25232.939365
524.05,91,25233.723555
547.24,87,25234.521456
562.48,72,25235.16227
560.11,74,25235.841096
558.89,70,25236.469402
563.75,70,25237.131101
378.9,234,25238.981975
556.45,75,25239.640328
131.59,473,25248.038511
563.0,74,25248.716851
551.14,83,25249.454139
552.0,85,25250.190368
434.59,198,25251.799495
546.05,84,25252.541385
508.89,112,25253.478424
561.24,73,25254.128372
566.87,70,25254.772773
559.24,75,25255.435741
543.19,91,25256.336389
565.87,71,25256.996778
506.43,112,25257.959604
541.5,85,25258.69405
358.28,244,25260.599749
528.45,98,25261.429377
558.87,78,25262.11629
556.27,78,25262.796896
565.0,72,25263.443601
538.23,93,25264.236782
539.11,95,25269.806542
534.28,87,25270.568487
569.0,68,25271.195551
561.24,73,25271.863898
563.24,71,25272.50298
525.82,98,25273.351664
563.1,69,25273.990629
557.11,77,25274.687396
565.0,72,25275.349926
548.92,79,25276.042216
557.82,75,25276.726427
551.76,85,25277.484395
553.24,81,25278.199816
560.66,73,25278.85765
555.0,82,25279.569185
555.32,76,25280.239205
566.0,71,25280.869806
-46.82,653,25285.798443
534.78,90,25291.319545
493.8,136,25292.463468
568.21,65,25293.10953
564.8,69,25293.72402
544.79,77,25294.408929
565.48,69,25295.050973
564.48,70,25295.674065
567.48,67,25296.275256
559.19,75,25296.963282
346.05,287,25299.19753
566.24,68,25299.823409
561.75,72,25300.465441
556.15,75,25301.121749
553.12,81,25301.826969
561.83,68,25302.435875
538.88,79,25303.122916
562.71,66,25303.710097
567.0,70,25304.345887
557.21,71,25304.985202
562.24,72,25305.629822
562.95,67,25306.224271
566.0,68,25306.832783
562.43,71,25307.498518
556.2,70,25308.127326
568.11,66,25308.733779
550.63,83,25314.251721
556.85,70,25314.89501
566.19,68,25315.507725
566.0,71,25316.165781
565.87,71,25316.792014
555.95,78,25317.480403
570.87,66,25318.107109
562.37,72,25318.816176
557.45,74,25319.475785
565.19,69,25320.093617
562.24,72,25320.732093
566.0,71,25321.366246
567.0,70,25321.993811
559.13,75,25322.661099
568.76,68,25323.269973
564.24,70,25323.884008
567.48,67,25324.4772
568.0,69,25325.083631
567.0,70,25325.697905
558.11,76,25326.369719
559.24,75,25327.044609
568.48,66,25327.659775
556.69,69,25328.298115
564.13,70,25328.928091
556.48,78,25329.627479
567.13,67,25330.233037
563.19,71,25330.872644
568.76,68,25331.499055
550.21,80,25332.226476
560.95,73,25337.975647
563.24,71,25338.60518
562.23,70,25339.232734
559.0,78,25339.913201
566.0,71,25340.543658
572.17,65,25341.141049
539.3,93,25341.931619
567.37,67,25342.533881
555.13,79,25343.282849
564.13,70,25343.909562
549.19,85,25344.636984
550.96,79,25345.334029
547.04,83,25346.053417
536.76,100,25346.906517
554.76,82,25347.625174
556.24,78,25348.325714
499.0,138,25349.46967
477.93,142,25350.637117
566.95,67,25351.258122
565.0,72,25351.929015
561.24,73,25352.60217
561.59,70,25353.251216
512.15,106,25354.14853
547.4,79,25354.864714
564.48,70,25355.514566
-459.03,1080,25368.677144
564.48,70,25369.328836
567.0,70,25369.962882
567.48,67,25370.579201
567.48,67,25371.202645
563.24,71,25371.840678
564.64,70,25372.456666
565.48,69,25373.067508
566.24,68,25373.695109
563.94,70,25374.335741
566.72,63,25374.907315
566.37,68,25375.530151
574.0,63,25376.143413
562.83,70,25376.857873
568.0,69,25377.508315
563.13,71,25383.204265
566.37,68,25383.831171
567.0,70,25384.473468
565.35,67,25385.081012
567.48,67,25385.70364
534.96,98,25386.526476
562.48,72,25387.158333
566.19,68,25387.774068
569.0,68,25388.380304
567.37,67,25389.001105
561.48,73,25389.657207
570.47,64,25390.265147
571.24,63,25390.850628
559.13,75,25391.532929
561.37,73,25392.213493
564.24,70,25392.849843
570.0,67,25393.451067
557.59,74,25394.112757
570.48,64,25394.696109
567.0,70,25395.35476
566.52,65,25395.945444
564.24,70,25396.582545
563.48,71,25397.229398
561.48,73,25397.909739
556.98,66,25398.506334
563.48,71,25399.138843
560.13,74,25399.804475
564.0,73,25400.453566
541.39,85,25401.253211
564.97,68,25406.782027
561.38,68,25407.393948
571.0,66,25407.977299
568.0,69,25408.588193
561.48,73,25409.253287
457.13,163,25410.589443
568.4,66,25411.191546
522.62,98,25412.023845
566.24,68,25412.642815
566.13,68,25413.269818
569.76,67,25413.890196
566.19,68,25414.506342
566.76,70,25415.129817
566.76,70,25415.775762
566.24,68,25416.377289
566.24,68,25416.988457
568.24,66,25417.59998
565.76,71,25418.235474
562.13,72,25418.87981
568.24,66,25419.477857
565.0,72,25420.129198
318.2,300,25422.466314
562.59,70,25423.104532
567.0,70,25423.730915
567.59,67,25424.333192
565.95,68,25429.73792
563.19,71,25430.372141
560.13,74,25431.048667
567.13,67,25431.667949
568.24,66,25432.34645
565.48,69,25432.974728
570.0,67,25433.592068
570.0,67,25434.219954
564.64,70,25434.845547
537.48,83,25435.593723
568.24,66,25436.1928
568.0,69,25436.824567
568.24,66,25437.426048
567.48,67,25438.043105
567.48,67,25438.652651
572.0,65,25439.249911
569.76,67,25439.85064
569.24,65,25440.452383
561.72,68,25441.06257
567.34,66,25441.66204
357.36,279,25443.809399
566.12,66,25444.410792
570.76,66,25444.999781
569.0,68,25445.599052
508.69,118,25446.593204
566.13,68,25447.202507
570.24,64,25452.572279
568.0,69,25453.206039
566.88,65,25453.814101
569.24,65,25454.417723
568.48,66,25455.032046
569.19,65,25455.625485
559.72,70,25456.258378
570.64,64,25456.946516
531.72,99,25457.781726
574.0,63,25458.377546
573.0,64,25458.954027
567.4,67,25459.557302
558.0,71,25460.188361
571.0,66,25460.78177
568.48,66,25461.377862
565.82,69,25461.995407
572.0,65,25462.583099
570.48,64,25463.185334
555.95,78,25463.872003
565.24,69,25464.478388
565.77,71,25465.099677
558.98,71,25465.725104
568.0,69,25466.353567
568.24,66,25466.940751
569.0,68,25467.556407
572.0,65,25468.151105
565.24,69,25468.75967
570.24,64,25469.340261
563.35,68,25469.971959
570.24,64,25470.581767
566.19,68,25475.97854
567.23,69,25476.629157
565.47,67,25477.255458
572.0,65,25477.857588
570.0,67,25478.461161
567.24,67,25479.065532
458.82,174,25480.447379
569.24,65,25481.1034
563.19,71,25481.74217
571.24,63,25482.314575
559.46,74,25482.983076
557.04,71,25483.632759
572.0,65,25484.216584
563.24,71,25484.856644
567.24,67,25485.466844
569.69,64,25486.057359
566.24,68,25486.658167
497.66,114,25487.610522
219.41,413,25490.77158
567.47,65,25491.363767
568.24,66,25491.981864
63.66,563,25501.016133
566.13,68,25501.630785
560.48,74,25502.287294
569.0,68,25502.898273
558.13,76,25503.562638
569.48,65,25504.165683
568.24,66,25504.77276
574.0,63,25505.345614
565.24,69,25505.969904
568.13,66,25506.560212
562.13,69,25507.198675
564.83,70,25507.82029
558.19,76,25508.475363
564.7,68,25509.077219
574.0,63,25509.646234
568.13,66,25510.258485
566.13,68,25510.951269
485.28,136,25512.100031
393.61,230,25513.918142
570.0,67,25514.550012
560.19,74,25515.196281
555.48,79,25520.699933
568.24,66,25521.296988
567.23,65,25521.887783
568.24,66,25522.494508
571.0,66,25523.092484
564.88,67,25523.704262
566.19,68,25524.333641
570.24,64,25524.916873
559.58,70,25525.547979
567.35,70,25526.159188
570.48,64,25526.737411
568.48,66,25527.327459
570.48,64,25527.913983
571.76,65,25528.495918
572.0,65,25529.093304
555.66,71,25529.72471
572.0,65,25530.330525
568.0,69,25530.957798
568.24,66,25531.563713
569.13,65,25532.162836
561.24,73,25532.802448
569.0,68,25533.412253
571.0,66,25534.046227
570.0,67,25534.648354
558.71,70,25535.289626
571.0,66,25535.969722
568.65,66,25536.568619
564.59,68,25537.187195
571.0,66,25537.783181
569.0,68,25538.392876
570.0,67,25539.005187
564.13,70,25544.405777
550.51,86,25545.176137
570.0,67,25545.774747
563.19,71,25546.392026
569.76,67,25546.991649
564.19,70,25547.605671
564.13,70,25548.255169
561.13,73,25548.90327
568.76,68,25549.507223
564.57,71,25550.131568
565.13,69,25550.761716
568.76,68,25551.395343
569.13,65,25552.003474
565.95,68,25552.635819
566.13,68,25553.256326
567.24,67,25553.892436
566.01,66,25554.503201
112.68,510,25558.398047
568.13,66,25558.993468
566.13,68,25559.600585
517.77,116,25560.580279
531.76,105,25561.483277
568.13,66,25566.841766
564.24,70,25567.458037
562.83,69,25568.133878
564.95,69,25568.745092
570.24,64,25569.327768
566.13,68,25569.956802
566.19,68,25570.578111
568.13,66,25571.211281
572.0,65,25571.82175
567.19,67,25572.423787
570.76,66,25573.03217
211.55,382,25576.037838
472.77,161,25577.341298
541.48,86,25578.092826
561.83,70,25578.722776
570.13,64,25579.307098
571.66,68,25579.923588
566.24,68,25580.537412
567.13,67,25581.138099
568.24,66,25581.738811
564.13,70,25582.399671
559.75,74,25583.090962
568.24,66,25583.704996
568.13,66,25584.301181
573.76,63,25589.626467
570.24,64,25590.212034
564.24,70,25590.842356
560.58,70,25591.467391
569.24,65,25592.085489
570.24,64,25592.693652
68.67,563,25597.009933
565.48,69,25597.63329
568.24,66,25598.308697
561.13,73,25598.963566
572.0,65,25599.554281
557.04,78,25600.235978
565.19,69,25600.859349
566.19,68,25601.469201
562.71,66,25602.085553
565.64,68,25602.711705
-305.08,913,25614.452091
564.95,69,25615.095058
564.47,66,25615.69641
568.13,66,25616.299585
567.76,69,25616.951326
257.12,348,25619.610285
564.76,72,25620.250531
568.24,66,25620.848788
567.24,67,25621.45227
567.24,67,25622.074803
565.19,69,25622.712089
572.76,64,25623.308754
568.19,66,25623.91854
567.19,67,25624.537857
565.0,72,25625.206561
573.0,64,25625.792419
566.13,68,25626.417032
538.04,86,25627.161555
568.0,69,25627.785869
569.0,68,25628.388432
506.93,126,25634.18734
568.19,66,25634.789566
569.19,65,25635.448067
562.37,72,25636.105623
566.59,68,25636.739649
556.39,70,25637.360372
564.24,70,25637.986426
550.3,82,25638.699059
572.0,65,25639.29381
566.13,68,25639.910592
570.0,67,25640.518803
564.64,69,25641.137273
564.19,70,25641.774663
567.48,67,25642.390567
568.23,64,25642.997187
567.95,66,25643.591941
570.37,64,25644.16161
561.54,73,25644.832144
573.0,64,25645.40892
563.71,67,25646.022629
566.24,68,25646.654777
568.19,66,25647.253148
537.28,84,25647.990695
564.83,68,25648.60179
571.76,65,25649.184872
554.86,80,25649.890685
565.37,69,25650.504957
569.0,68,25651.134688
567.19,67,25651.760639
572.0,65,25657.103887
565.19,69,25657.725328
548.55,75,25658.391778
566.76,70,25659.09674
568.24,66,25659.697467
569.48,65,25660.289709
566.76,70,25660.911549
564.63,72,25661.561897
566.0,71,25662.197749
570.0,67,25662.83015
567.0,70,25663.474343
563.48,71,25664.125222
565.19,69,25664.753456
568.83,70,25665.40588
509.44,107,25666.328225
569.24,65,25666.920011
501.72,125,25667.942382
559.37,70,25668.554291
560.58,70,25669.170023
567.19,67,25669.759333
562.48,72,25670.408988
567.24,67,25671.012178
566.24,68,25671.610896
571.0,66,25672.245935
427.52,199,25673.825729
552.49,82,25674.547923
566.76,70,25679.95611
570.76,66,25680.548321
567.24,67,25681.162921
565.66,64,25681.742472
560.58,70,25682.404003
566.24,68,25683.016355
564.24,70,25683.665836
565.24,69,25684.351907
567.37,67,25684.952585
573.0,64,25685.551195
564.24,70,25686.195124
570.76,66,25686.786911
571.0,66,25687.396453
564.48,70,25688.039401
569.76,67,25688.649475
570.24,64,25689.236132
570.0,67,25689.82953
569.0,68,25690.446593
556.71,74,25691.097758
567.19,67,25691.709738
565.48,69,25692.349454
562.13,72,25693.015609
571.0,66,25693.624506
563.48,71,25694.284209
563.13,71,25694.933567
570.37,64,25695.532902
568.24,66,25696.117815
520.08,104,25696.993537
562.48,72,25697.634036
573.0,64,25698.213859
560.37,74,25703.623817
569.24,65,25704.289213
565.19,69,25704.928346
569.76,67,25705.561261
573.0,64,25706.144331
564.24,70,25706.78599
542.73,86,25707.551479
567.19,67,25708.207911
555.0,82,25708.946131
560.13,74,25709.615689
566.34,67,25710.231688
567.48,67,25710.833163
562.34,71,25711.47081
553.44,80,25712.179599
538.68,90,25712.951575
570.24,64,25713.550983
546.97,81,25714.282949
563.76,73,25714.954894
564.19,70,25715.583749
534.97,87,25716.341996
561.0,76,25717.011953
570.0,67,25717.616878
569.87,67,25718.232085
571.0,66,25718.826806
564.19,70,25719.457108
568.13,66,25720.050784
562.48,72,25720.691814
564.1,69,25721.314407
569.0,68,25726.718431
565.48,69,25727.345609
566.48,68,25727.962084
574.0,63,25728.5533
569.0,68,25729.172034
560.85,72,25729.816781
570.24,64,25730.388711
563.24,71,25731.024589
567.0,70,25731.727438
567.0,70,25732.346396
554.58,76,25733.019103
570.24,64,25733.600356
553.16,74,25734.27322
570.0,67,25734.886348
566.24,68,25735.492633
571.0,66,25736.084967
567.48,67,25736.698307
570.0,67,25737.317655
569.76,67,25737.922815
567.0,70,25738.547233
565.24,69,25739.161011
563.24,71,25739.794274
573.0,64,25740.374547
563.34,70,25741.078486
568.48,66,25741.665255
565.24,69,25742.284778
551.48,80,25743.000736
562.48,72,25743.657988
562.97,71,25744.29497
561.82,69,25744.904183
566.24,68,25750.326266
-636.72,1267,25759.890155
572.0,65,25760.477714
554.23,82,25761.193581
556.24,78,25761.91537
568.48,66,25762.520523
529.51,101,25763.407536
567.86,67,25764.042624
564.24,70,25764.746968
516.14,107,25765.672259
562.52,69,25766.306359
568.0,69,25771.726844
572.0,65,25772.309873
565.59,69,25772.921104
570.35,65,25773.503034
565.0,72,25774.151076
566.48,68,25774.759908
566.24,68,25775.391249
570.4,64,25775.985867
572.0,65,25776.573334
567.24,67,25777.182871
572.0,65,25777.775459
568.59,66,25778.367429
566.76,70,25778.989448
568.24,66,25779.587226
62.71,562,25783.913293
558.48,76,25784.590514
568.47,64,25785.182452
572.0,65,25785.784537
563.35,72,25786.439064
573.0,64,25787.051441
569.0,68,25787.67183
566.24,68,25788.272115
563.52,68,25788.895634
565.24,69,25794.312089
568.13,66,25794.928662
569.99,65,25795.530682
563.64,71,25796.161185
565.48,69,25796.858433
568.0,69,25797.475694
569.64,65,25798.0741
572.35,65,25798.659855
494.59,138,25799.788167
570.0,67,25800.393332
570.0,67,25801.016175
572.0,65,25801.623147
562.8,69,25802.239357
570.0,67,25802.864829
568.64,66,25803.49505
568.64,66,25804.118521
570.0,67,25804.730201
569.76,67,25805.355348
571.0,66,25805.968429
572.76,64,25806.540601
567.24,67,25807.167363
571.64,63,25807.758118
567.24,67,25808.361003
568.24,66,25808.974644
562.0,75,25809.626997
570.0,67,25810.222634
559.82,71,25810.85836
572.0,65,25811.437826
569.24,65,25812.028074
568.48,66,25817.368009
568.19,66,25817.962102
569.0,68,25818.57874
568.95,65,25819.168916
567.76,69,25819.783406
564.83,67,25820.441219
569.0,68,25821.073242
559.16,72,25821.708134
569.0,68,25822.334795
569.96,66,25822.958226
572.0,65,25823.559121
571.0,66,25824.160869
565.37,69,25824.794345
570.0,67,25825.408497
567.0,70,25826.050366
567.24,67,25826.652906
570.11,67,25827.272224
566.21,68,25827.9022
572.76,64,25828.481986
571.0,66,25829.091455
568.0,69,25829.704856
569.37,65,25830.296649
566.23,66,25830.886645
570.0,67,25831.484394
566.19,68,25832.088253
566.95,67,25832.691952
568.19,66,25833.293787
570.19,64,25833.874027
571.19,63,25834.447942
569.37,65,25835.05206
560.0,77,25835.729916
549.24,85,25841.238253
543.76,93,25842.052044
554.0,83,25842.80181
